001	1053659-79-2
001	112068-71-0
001	1156543-56-4
001	1158237-02-5
001	1227476-28-9
001	1416946-65-0
001	1609158-91-9
001	1664-98-8
001	50-00-0
001	8005-38-7
001	8006-07-3
001	8013-13-6
002	60-34-4
003	1016316-60-1
003	64-18-6
003	67382-92-7
003	8006-93-7
003	82069-14-5
003	920-42-3
003	925-94-0
003	UN1779
004	1173023-83-0
004	14742-26-8
004	1849-29-2
004	54841-71-3
004	67-56-1
004	811-98-3
004	UN1230
005	1053658-43-7
005	1076-43-3
005	1173023-23-8
005	174973-66-1
005	54682-86-9
005	71-43-2
005	UN1114
006	1111-89-3
006	1173018-35-3
006	1474045-09-4
006	1474045-10-7
006	1474045-11-8
006	16786-44-0
006	74-87-3
006	UN1063
007	119775-09-6
007	1391413-98-1
007	42939-70-8
007	74-89-5
007	85404-17-7
007	UN1061
008	191234-22-7
008	3017-23-0
008	341972-31-4
008	74-90-8
008	UN1614
009	1187028-37-0
009	75-01-4
009	UN1086
010	355120-85-3
010	75-15-0
010	UN1131
011	142175-32-4
011	184288-32-2
011	19034-08-3
011	37341-05-2
011	436859-78-8
011	75-21-8
011	99932-75-9
011	UN1040
012	75-44-5
012	957761-04-5
012	UN1076
013	4558-12-7
013	75-50-3
013	UN1297
014	16033-71-9
014	75-56-9
014	UN1280
015	135311-02-3
015	78-93-3
015	UN1193
016	78-94-4
016	UN1251
017	1265528-53-7
017	1453489-99-0
017	166941-59-9
017	211862-52-1
017	55927-87-2
017	79-10-7
017	UN2218
018	102256-29-1
018	1254182-69-8
018	96-33-3
018	UN1919
019	4165-60-0
019	98-95-3
019	UN1662
020	99-99-0
021	100-44-7
021	UN1738
022	107-02-8
022	25314-61-8
022	UN1092
023	107-05-1
023	UN1100
024	1006710-56-0
024	107-13-1
024	1197872-06-2
024	1221168-60-0
024	1309882-90-3
024	29754-21-0
024	63908-52-1
024	769126-92-3
024	769134-66-9
024	UN1093
025	107-15-3
025	6780-13-8
025	8030-24-8
025	85404-18-8
025	UN1604
026	107-18-6
026	UN1098
027	108-39-4
028	1053657-77-4
028	108-88-3
028	1124-18-1
028	1202864-97-8
028	1603-99-2
028	2037-26-5
028	UN1294
029	108-95-2
029	13127-88-3
029	14534-23-7
029	50356-25-7
029	8002-07-1
029	UN2312
030	109-73-9
030	42939-72-0
030	50929-03-8
030	85404-21-3
030	UN1125
031	1200828-44-9
031	121-44-8
031	144514-14-7
031	168277-99-4
031	172227-74-6
031	449752-61-8
031	750564-56-8
031	UN1296
032	141-78-6
032	UN1173
033	13998-03-3
033	143-33-9
033	25596-52-5
033	UN1689
034	151-56-4
034	99932-76-0
034	UN1185
035	1260158-01-7
035	1358624-38-0
035	584-84-9
035	59539-76-3
035	856307-56-7
035	86-91-9
036	153929-54-5
036	155399-52-3
036	162342-48-5
036	167416-30-0
036	18421-60-8
036	192819-80-0
036	201230-82-2
036	4906-87-0
036	630-08-0
036	724693-69-0
036	740776-49-2
036	807306-74-7
036	82063-46-5
036	NA9202
036	UN1016
037	814-68-6
038	1314-84-7
038	39342-49-9
038	67181-74-2
038	74191-18-7
038	UN1714
039	1175509-65-5
039	1338-23-4
039	1403779-89-4
039	37228-09-4
039	37332-21-1
039	37364-68-4
039	39386-16-8
039	50927-89-4
039	9042-65-3
039	99676-02-5
039	UN3101
039	UN3105
039	UN3107
040	101701-80-8
040	102771-74-4
040	105439-02-9
040	110648-35-6
040	111093-75-5
040	1186289-22-4
040	1199811-14-7
040	1211316-62-9
040	124961-52-0
040	129212-17-5
040	135454-41-0
040	146282-59-9
040	146665-38-5
040	149579-36-2
040	1548444-15-0
040	158750-30-2
040	194936-84-0
040	26602-93-7
040	4098-71-9
040	50974-99-7
040	52985-93-0
040	63793-40-8
040	66708-07-4
040	70936-97-9
040	74091-63-7
040	74520-92-6
040	88778-74-9
040	UN2290
041	13966-32-0
041	13982-04-2
041	184637-88-5
041	213530-35-9
041	351903-26-9
041	7440-23-5
041	UN1428
042	113962-65-5
042	218625-68-4
042	51005-19-7
042	61674-62-2
042	7647-01-0
042	7698-05-7
042	UN1050
042	UN1789
042	UN2186
043	32057-09-3
043	326604-75-5
043	7664-39-3
043	UN1052
043	UN1790
044	1336-21-6
044	208990-07-2
044	214478-05-4
044	558443-52-0
044	7664-41-7
044	8007-57-6
044	UN1005
044	UN2073
044	UN2672
044	UN3318
045	119540-51-1
045	127529-01-5
045	13813-19-9
045	140623-70-7
045	7664-93-9
045	UN1830
045	UN1831
045	UN1832
045	UN2796
046	1053657-18-3
046	218625-70-8
046	7697-37-2
046	78989-43-2
046	802862-59-5
046	UN2031
046	UN2032
047	7719-12-2
047	UN1809
048	13981-56-1
048	16984-48-8
048	28077-97-6
048	719993-31-4
048	7782-41-4
048	UN1045
049	13981-43-6
049	14158-34-0
049	15585-26-9
049	7782-50-5
049	UN1017
050	11144-15-3
050	7783-06-4
050	UN1053
051	7784-42-1
051	UN2188
052	127529-03-7
052	7790-94-5
052	UN1754
053	167076-44-0
053	7803-51-2
053	UN2199
054	10025-87-3
054	1258871-72-5
054	39380-77-3
054	UN1810
055	1002158-67-9
055	10049-04-4
055	1014743-76-0
055	1018807-91-4
055	1333-81-9
055	1428979-52-5
055	155808-17-6
055	24518-47-6
055	56310-06-6
055	69049-77-0
055	70134-37-1
055	70377-94-5
055	72061-90-6
055	74296-11-0
055	744149-53-9
055	77546-17-9
055	77546-18-0
055	807261-60-5
055	93085-22-4
055	NA9191
056	1304-00-3
056	133441-46-0
056	16970-81-3
056	19287-45-7
056	19287-88-8
056	849231-16-9
056	UN1911
057	10102-43-9
057	51005-20-0
057	51005-21-1
057	53851-19-7
057	90452-29-2
057	UN1660
058	104306-48-1
058	13031-32-8
058	75-52-5
058	UN1261
059	1388628-04-3
059	31432-46-9
059	6484-52-2
059	893438-76-1
059	95255-40-6
059	UN0222
059	UN1942
059	UN2426
060	100-97-0
060	11103-67-6
060	1556839-80-5
060	15978-33-3
060	56549-34-9
060	74734-16-0
060	91773-48-7
060	UN1328
061	218625-72-0
061	37355-84-3
061	66554-50-5
061	7722-84-1
061	8007-30-5
061	UN2014
061	UN2015
061	UN2984
062	3811-04-9
062	UN1485
062	UN2427
063	7757-79-1
063	96193-83-8
063	UN1486
064	7778-74-7
064	UN1489
065	7722-64-7
065	UN1490
066	11096-45-0
066	38869-73-7
