100-20-9	>=1/wt%/
100-36-7	>=1/wt%/
100-37-8	>=1/wt%/
100-43-6	>=1/wt%/
100-44-7	>=1/wt%/
100-51-6	>=1/wt%/
100-63-0	>=0.1/wt%/
100-69-6	>=1/wt%/
100-74-3	>=1/wt%/
100-97-0	>=1/wt%/
10025-67-9	>=1/wt%/
10025-73-7	>=1/wt%/
10025-78-2	>=1/wt%/
10025-87-3	>=1/wt%/
10026-04-7	>=1/wt%/
10026-13-8	>=1/wt%/
10031-43-3	>=1/wt%/
10034-85-2	>=1/wt%/
10034-93-2	>=1/wt%/
10035-10-6	>=1/wt%/
10039-54-0	>=1/wt%/
10049-04-4	>=1/wt%/
10060-12-5	>=1/wt%/
101-02-0	>=1/wt%/
101-27-9	>=1/wt%/
101-43-9	>=1/wt%/
101-54-2	>=1/wt%/
101-68-8	>=1/wt%/
101-72-4	>=1/wt%/
101-77-9	>=0.1/wt%/
101-80-4	>=1/wt%/
101-83-7	>=1/wt%/
101-86-0	>=1/wt%/
101-90-6	>=1/wt%/
10101-53-8	>=1/wt%/
10101-97-0	>=1/wt%/
10102-45-1	>=1/wt%/
102-08-9	>=1/wt%/
102-71-6	>=1/wt%/
102-77-2	>=1/wt%/
102-81-8	>=1/wt%/
10213-79-3	>=1/wt%/
10222-01-2	>=1/wt%/
10233-03-1	>=1/wt%/
102851-06-9	>=1/wt%/
10294-33-4	>=1/wt%/
10294-34-5	>=1/wt%/
103-11-7	>=1/wt%/
103-71-9	>=1/wt%/
103-83-3	>=1/wt%/
103-95-7	>=1/wt%/
103055-07-8	>=1/wt%/
10326-41-7	>=1/wt%/
104-15-4	>=1/wt%/
104-55-2	>=1/wt%/
104-75-6	>=1/wt%/
104-78-9	>=1/wt%/
104-83-6	>=1/wt%/
104-90-5	>=1/wt%/
105-16-8	>=1/wt%/
105-39-5	>=1/wt%/
105-55-5	>=1/wt%/
105-67-9	>=1/wt%/
105-76-0	>=1/wt%/
105-87-3	>=1/wt%/
10544-72-6	>=1/wt%/
10545-99-0	>=1/wt%/
105779-78-0	>=1/wt%/
10584-98-2	>=1/wt%/
106-24-1	>=1/wt%/
106-31-0	>=1/wt%/
106-43-4	>=1/wt%/
106-44-5	>=1/wt%/
106-46-7	>=1/wt%/
106-47-8	>=0.1/wt%/
106-48-9	>=1/wt%/
106-49-0	>=1/wt%/
106-50-3	>=1/wt%/
106-51-4	>=1/wt%/
106-88-7	>=1/wt%/
106-89-8	>=0.1/wt%/
106-90-1	>=1/wt%/
106-91-2	>=0.1/wt%/
106-92-3	>=1/wt%/
106-95-6	>=1/wt%/
10605-21-7	>=1/wt%/
107-02-8	>=0.1/wt%/
107-03-9	>=1/wt%/
107-05-1	>=0.1/wt%/
107-10-8	>=1/wt%/
107-11-9	>=1/wt%/
107-15-3	>=1/wt%/
107-19-7	>=1/wt%/
107-20-0	>=1/wt%/
107-22-2	>=1/wt%/
107-66-4	>=1/wt%/
107-86-8	>=1/wt%/
107-92-6	>=1/wt%/
107-94-8	>=1/wt%/
107-96-0	>=1/wt%/
1071-93-8	>=1/wt%/
108-01-0	>=1/wt%/
108-18-9	>=1/wt%/
108-23-6	>=1/wt%/
108-24-7	>=1/wt%/
108-30-5	>=1/wt%/
108-31-6	>=1/wt%/
108-39-4	>=1/wt%/
108-42-9	>=1/wt%/
108-45-2	>=1/wt%/
108-46-3	>=1/wt%/
108-68-9	>=1/wt%/
108-77-0	>=1/wt%/
108-91-8	>=1/wt%/
108-93-0	>=1/wt%/
108-94-1	>=1/wt%/
108-99-6	>=1/wt%/
1085-98-9	>=1/wt%/
109-06-8	>=1/wt%/
109-16-0	>=1/wt%/
109-52-4	>=1/wt%/
109-55-7	>=1/wt%/
109-61-5	>=1/wt%/
109-63-7	>=1/wt%/
109-73-9	>=0.3/wt%/
109-79-5	>=1/wt%/
109-83-1	>=1/wt%/
109-89-7	>=1/wt%/
110-16-7	>=1/wt%/
110-18-9	>=1/wt%/
110-25-8	>=1/wt%/
110-46-3	>=1/wt%/
110-62-3	>=1/wt%/
110-65-6	>=1/wt%/
110-85-0	>=1/wt%/
110-86-1	>=1/wt%/
110-87-2	>=1/wt%/
110-89-4	>=1/wt%/
110-91-8	>=1/wt%/
110-97-4	>=1/wt%/
11067-80-4	>=1/wt%/
11070-44-3	>=1/wt%/
110956-75-7	>=1/wt%/
