01	1053659-79-2
01	112068-71-0
01	1156543-56-4
01	1158237-02-5
01	1227476-28-9
01	1416946-65-0
01	1609158-91-9
01	1664-98-8
01	50-00-0
01	8005-38-7
01	8006-07-3
01	8013-13-6
02	56-53-1
02	8026-45-7
02	8028-09-9
02	8030-34-0
02	8049-42-1
02	8053-00-7
03	1053658-43-7
03	1076-43-3
03	1173023-23-8
03	174973-66-1
03	54682-86-9
03	71-43-2
03	UN1114
04	1187028-37-0
04	75-01-4
04	UN1086
05	142175-32-4
05	184288-32-2
05	19034-08-3
05	37341-05-2
05	436859-78-8
05	75-21-8
05	99932-75-9
05	UN1040
06	52037-46-4
06	79-01-6
06	UN1710
07	95-53-4
08	101-14-4
08	126699-69-2
08	142661-36-7
08	29371-14-0
08	51065-07-7
08	78642-65-6
08	913092-91-8
09	106-99-0
09	1213224-27-1
09	130983-70-9
09	183592-61-2
10	107-30-2
10	UN1239
11	193-39-5
11	348085-46-1
12	12692-94-3
12	298-81-7
13	12001-28-4
13	12001-29-5
13	12172-67-7
13	12172-73-5
13	12413-45-5
13	132207-32-0
13	132207-33-1
13	1332-21-4
13	13768-00-8
13	329202-13-3
13	77536-66-4
13	77536-67-5
13	77536-68-6
13	77641-59-9
13	NA2212
13	UN2590
14	10031-13-7
14	10031-21-7
14	10031-22-8
14	100402-96-8
14	100656-49-3
14	100656-51-7
14	100656-53-9
14	100656-54-0
14	100656-55-1
14	100656-56-2
14	100822-74-0
14	100929-97-3
14	10099-62-4
14	10099-74-8
14	10099-76-0
14	10099-79-3
14	10101-63-0
14	101012-92-4
14	101013-06-3
14	10102-48-4
14	101419-68-5
14	10177-50-1
14	10190-55-3
14	102047-25-6
14	102110-24-7
14	102110-26-9
14	102110-36-1
14	102110-48-5
14	102110-49-6
14	102110-60-1
14	102110-61-2
14	102110-62-3
14	10214-39-8
14	102423-87-0
14	102613-50-3
14	10294-47-0
14	10294-58-3
14	103427-19-6
14	103730-90-1
14	10382-36-2
14	10382-41-9
14	104839-24-9
14	106160-94-5
14	106496-44-0
14	106496-45-1
14	1067-14-7
14	1068-23-1
14	1068-61-7
14	1072-35-1
14	1079390-64-9
14	1083-82-5
14	108350-80-7
14	108424-14-2
14	108424-15-3
14	108424-16-4
14	109707-90-6
14	109882-46-4
14	11063-58-4
14	110687-39-3
14	11097-78-2
14	11113-70-5
14	11116-83-9
14	11119-70-3
14	11120-22-2
14	11120-55-1
14	1120-46-3
14	1145660-51-0
14	114601-64-8
14	114830-97-6
14	1153-06-6
14	1160353-52-5
14	1162-06-7
14	116565-73-2
14	116565-74-3
14	116666-25-2
14	116739-98-1
14	1191-18-0
14	119801-45-5
14	120119-64-4
14	12013-69-3
14	12017-86-6
14	12023-90-4
14	12029-23-1
14	12034-30-9
14	12034-88-7
14	12036-31-6
14	12036-76-9
14	12036-93-0
14	12048-28-1
14	12059-89-1
14	12060-00-3
14	12060-01-4
14	12065-68-8
14	12065-90-6
14	12069-00-0
14	121054-00-0
14	121072-42-2
14	12135-36-3
14	12137-74-5
14	12141-20-7
14	12143-43-0
14	12157-94-7
14	12202-17-4
14	12205-72-0
14	12214-45-8
14	122162-56-5
14	122332-23-4
14	122466-83-5
14	12266-38-5
14	12268-84-7
14	12275-07-9
14	1227908-26-0
14	12333-97-0
14	123517-46-4
14	12356-42-2
14	12359-23-8
14	12372-45-1
14	12377-69-4
14	12397-06-7
14	12403-82-6
14	12412-92-9
14	12412-94-1
14	124222-18-0
14	12435-47-1
14	124826-86-4
14	12503-65-0
14	125328-49-6
14	125471-97-8
14	125494-56-6
14	125634-26-6
14	12578-12-0
14	12608-25-2
14	12612-47-4
14	1262279-30-0
14	1262279-31-1
14	12626-81-2
14	12627-67-7
14	12656-85-8
14	12673-46-0
14	12673-93-7
14	12676-62-9
14	12684-19-4
14	12684-34-3
14	126857-68-9
14	12687-78-4
14	12709-98-7
14	127279-03-2
14	12737-98-3
14	12740-44-2
14	12765-51-4
14	12774-29-7
14	127917-29-7
14	128226-81-3
14	128976-28-3
14	129618-34-4
14	13009-77-3
14	130596-72-4
14	130680-19-2
14	1308-29-8
14	1309-59-7
14	1309-60-0
14	13094-04-7
14	1310-03-8
14	1311-11-1
14	1314-27-8
14	1314-41-6
14	1314-87-0
14	1314-91-6
14	1317-36-8
14	1319-46-6
14	132003-12-4
14	13231-90-8
14	1323950-28-2
14	1326-05-2
14	13266-07-4
14	1327-31-7
14	1331-70-0
14	133315-99-8
14	1335-25-7
14	1335-32-6
14	133988-90-6
14	13406-89-8
14	13424-46-9
14	13427-42-4
14	1344-36-1
14	1344-37-2
14	1344-38-3
14	1344-40-7
14	13453-57-1
14	13453-62-8
14	13453-65-1
14	13453-66-2
14	13463-30-4
14	13464-43-2
14	13478-50-7
14	13510-89-9
14	13510-91-3
14	13510-94-6
14	13510-96-8
14	13566-17-1
14	135849-93-3
14	13637-76-8
14	136596-82-2
14	13698-55-0
14	13701-91-2
14	13703-85-0
14	13732-17-7
14	13765-90-7
14	13767-78-7
14	13778-36-4
14	13779-93-6
14	13779-98-1
14	13814-96-5
14	13826-65-8
14	13845-31-3
14	13845-35-7
14	13931-84-5
14	139522-21-7
14	139522-22-8
14	13966-28-4
14	14119-28-9
14	14119-29-0
14	14119-30-3
14	141754-61-2
14	14255-04-0
14	14280-50-3
14	14287-09-3
14	14402-61-0
14	14450-60-3
14	14466-01-4
14	1451592-07-6
14	14570-16-2
14	146104-54-3
14	14643-03-9
14	14648-48-7
14	14650-47-6
14	14687-25-3
14	14720-53-7
14	148332-23-4
14	14846-40-3
14	14931-82-9
14	1493800-25-1
14	14986-72-2
14	149864-43-7
14	15067-28-4
14	15092-94-1
14	15187-16-3
14	1520-78-1
14	15245-44-0
14	15282-88-9
14	15306-30-6
14	15347-55-4
14	15347-57-6
14	153679-91-5
14	15516-84-4
14	15521-60-5
14	15590-77-9
14	15696-43-2
14	15708-49-3
14	15739-80-7
14	15748-73-9
14	15752-86-0
14	15773-47-4
14	15773-48-5
14	15773-52-1
14	15773-53-2
14	15773-55-4
14	15773-56-5
14	15804-54-3
14	15816-77-0
14	15843-48-8
14	15845-52-0
14	15851-47-5
14	15887-88-4
14	15906-71-5
14	15907-04-7
14	16038-76-9
14	16040-38-3
14	16180-04-4
14	16183-12-3
14	16450-50-3
14	16645-99-1
14	16646-00-7
14	16893-63-3
14	16996-40-0
14	16996-51-3
14	17239-87-1
14	172589-69-4
14	172777-22-9
14	17362-65-1
14	17398-75-3
14	17406-54-1
14	175448-53-0
14	17549-30-3
14	17570-76-2
14	1762-26-1
14	1762-27-2
14	1762-28-3
14	176547-68-5
14	17856-14-3
14	17976-43-1
14	180129-52-6
14	181768-98-9
14	18256-98-9
14	18279-19-1
14	18279-20-4
14	18279-21-5
14	18454-12-1
14	18608-34-9
14	18917-82-3
14	19010-66-3
14	19136-34-6
14	1920-90-7
14	19423-89-3
14	1951408-54-0
14	19528-55-3
14	19651-80-0
14	19783-14-3
14	199876-46-5
14	201742-34-9
