UN1308	"flammable solid, category 2; pyrophoric solid, category 1; substance which in contact with water emits flammable gas, category 1 (powder)" As Zirconium [7440-67-7]
2701539-61-7	"flammable solid, category 1 (powder, coated); substance which in contact with water emits flammable gas, category 2 (powder, uncoated)" As Aluminium [7429-90-5]
UN1358	"flammable solid, category 2; pyrophoric solid, category 1; substance which in contact with water emits flammable gas, category 1 (powder)" As Zirconium [7440-67-7]
56532-05-9	"oxidising solid, category 3" As Calcium nitrate [10124-37-5]
97124-07-7	"flammable solid, category 2" As Sulphur [7704-34-9]
87720-84-1	"oxidising solid, category 3" As Sodium nitrate [7631-99-4]
1107614-02-7	"flammable solid, category 1 (powder, coated); substance which in contact with water emits flammable gas, category 2 (powder, uncoated)" As Aluminium [7429-90-5]
957554-95-9	"oxidising liquid, category 1 (content >72%); oxidising liquid, category 1 (content 50-72%); oxidising liquid, category 2 (content <=50%)" As Perchloric acid [7601-90-3]
10213-15-7	"oxidising solid, category 3" As Magnesium nitrate [10377-60-3]
7803-57-8	"present" As Hydrazine, hydrate [10217-52-4]
UN2555	"explosive, division 1.1 (dry or wetted with <25% water or Alcohol); explosive, division 1.1 (not modified, or plasticized with <18% plasticizing substance); explosive, division 1.3 (with >=25% Alcohol); flammable liquid, category 2 (solution, with <=12.6% Nitrogen and <=55% Nitrocellulose); flammable solid, category 1 (with <=12.6% Nitrogen and >=25% Alcohol); flammable solid, category 1 (with <=
15706-41-9	"substance which in contact with water emits flammable gas, category 1" As Potassium [7440-09-7]
UN2950	"flammable solid, category 2 (in pellet, turning or ribbon); self-heating substances and mixtures, category 1; substance which in contact with water emits flammable gas, category 2 (powder)" As Magnesium [7439-95-4]
80341-19-1	"flammable solid, category 1 (powder, coated); substance which in contact with water emits flammable gas, category 2 (powder, uncoated)" As Aluminium [7429-90-5]
16456-84-1	"oxidising solid, category 2" As Nickel nitrate [13138-45-9]
12766-45-9	"flammable solid, category 1 (powder, coated); substance which in contact with water emits flammable gas, category 2 (powder, uncoated)" As Aluminium [7429-90-5]
25550-58-7	explosive, division 1.1 (dry or wetted with <15% water); present (solution)
79-21-0	organic peroxide, type F (content <=16%, with >=39% water, >=15% Acetic acid, <=24% Hydrogen peroxide, containing stabilizer); flammable liquid, category 3; organic peroxide, type D (content <=43%, with >=5% water, >=35% Acetic acid, <=6% Hydrogen peroxide, containing stabilizer)
79-24-3	flammable liquid, category 3
80-43-3	organic peroxide, type F (content >52% but <=100%)
7601-90-3	oxidising liquid, category 1 (content >72%); oxidising liquid, category 1 (content 50-72%); oxidising liquid, category 2 (content <=50%)
7722-84-1	oxidising liquid, category 1 (content >=60%); oxidising liquid, category 2 (content >=20% but <60%); oxidising liquid, category 3 (content >8% but <20%)
7789-18-6	oxidising solid, category 3
7790-98-9	explosive, division 1.1; oxidising solid, category 1
7791-03-9	oxidising solid, category 2
57485-31-1	substance which in contact with water emits flammable gas, category 3; substance which in contact with water emits flammable gas, category 3 (powder)
74-89-5	flammable gas, category 1 (anhydrous); flammable liquid, category 1 (solution)
7429-90-5	flammable solid, category 1 (powder, coated); substance which in contact with water emits flammable gas, category 2 (powder, uncoated)
7439-95-4	flammable solid, category 2 (in pellet, turning or ribbon); self-heating substances and mixtures, category 1; substance which in contact with water emits flammable gas, category 2 (powder)
7440-66-6	self-heating substances and mixtures, category 1; substance which in contact with water emits flammable gas, category 1 (dust or powder); substance which in contact with water emits flammable gas, category 3 (ash)
7440-67-7	flammable solid, category 2; pyrophoric solid, category 1; substance which in contact with water emits flammable gas, category 1 (powder)
93-59-4	organic peroxide, type C
831-52-7	explosive, division 1.3
9004-70-0	explosive, division 1.1 (dry or wetted with <25% water or Alcohol); explosive, division 1.1 (not modified, or plasticized with <18% plasticizing substance); explosive, division 1.3 (with >=25% Alcohol); flammable liquid, category 2 (solution, with <=12.6% Nitrogen and <=55% Nitrocellulose); flammable solid, category 1 (with <=12.6% Nitrogen and >=25% Alcohol); flammable solid, category 1 (with <=1
RR-29433-7	substance which in contact with water emits flammable gas, category 2; self-heating substances and mixtures, category 1
10217-52-4	present
10124-37-5	oxidising solid, category 3
10192-29-7	explosive, unstable explosive
10101-50-5	oxidising solid, category 2
1011-73-0	explosive, division 1.3
10588-01-9	oxidising solid, category 2
107-15-3	flammable liquid, category 3
115-77-5	present
12030-88-5	oxidising solid, category 1
12031-80-0	oxidising solid, category 2
10377-60-3	oxidising solid, category 3
7778-50-9	oxidising solid, category 2
7778-74-7	oxidising solid, category 1
7779-88-6	oxidising solid, category 2
7789-09-5	oxidising solid, category 2
7775-09-9	oxidising solid, category 1; oxidising liquid, category 3 (solution)
10099-74-8	oxidising solid, category 2
100-97-0	flammable solid, category 2
7761-88-8	oxidising solid, category 2
10022-31-8	oxidising solid, category 2
10042-76-9	oxidising solid, category 3
7757-79-1	oxidising solid, category 3
7697-37-2	oxidising liquid, category 3
7704-34-9	flammable solid, category 2
7722-64-7	oxidising solid, category 2
7631-99-4	oxidising solid, category 3
7601-89-0	oxidising solid, category 1
75-52-5	flammable liquid, category 3
7440-09-7	substance which in contact with water emits flammable gas, category 1
7440-23-5	substance which in contact with water emits flammable gas, category 1
7439-93-2	substance which in contact with water emits flammable gas, category 1
573-56-8	flammable solid, category 1 (with >=15% water)
602-38-0	flammable solid, category 1
605-71-0	flammable solid, category 1
606-20-2	present
52583-42-3	oxidising liquid, category 1
51-28-5	flammable solid, category 1 (with >=15% water)
506-93-4	oxidising solid, category 3
329-71-5	flammable solid, category 1 (with >=15% water)
3811-04-9	oxidising solid, category 1; oxidising liquid, category 3 (solution)
16949-15-8	substance which in contact with water emits flammable gas, category 1
17014-71-0	oxidising solid, category 1
16940-66-2	substance which in contact with water emits flammable gas, category 1
13843-81-7	oxidising solid, category 2
1314-18-7	oxidising solid, category 2
1314-22-3	oxidising solid, category 2
1335-26-8	oxidising liquid, category 2
13762-51-1	substance which in contact with water emits flammable gas, category 1
13138-45-9	oxidising solid, category 2
121-14-2	present
124-43-6	oxidising solid, category 3
1304-29-6	oxidising solid, category 2
1305-79-9	oxidising solid, category 2
1313-60-6	oxidising solid, category 1
12034-12-7	oxidising solid, category 1
15751-77-6	"flammable solid, category 2; pyrophoric solid, category 1; substance which in contact with water emits flammable gas, category 1 (powder)" As Zirconium [7440-67-7]
119630-46-5	"oxidising liquid, category 1 (content >72%); oxidising liquid, category 1 (content 50-72%); oxidising liquid, category 2 (content <=50%)" As Perchloric acid [7601-90-3]
200863-18-9	"oxidising liquid, category 1 (content >72%); oxidising liquid, category 1 (content 50-72%); oxidising liquid, category 2 (content <=50%)" As Perchloric acid [7601-90-3]
13981-27-6	"flammable solid, category 2; pyrophoric solid, category 1; substance which in contact with water emits flammable gas, category 1 (powder)" As Zirconium [7440-67-7]
UN2015	"oxidising liquid, category 1 (content >=60%); oxidising liquid, category 2 (content >=20% but <60%); oxidising liquid, category 3 (content >8% but <20%)" As Hydrogen peroxide [7722-84-1]
UN1493	"oxidising solid, category 2" As Silver nitrate [7761-88-8]
15621-57-5	"oxidising solid, category 3" As Sodium nitrate [7631-99-4]
121630-48-6	"flammable solid, category 1 (powder, coated); substance which in contact with water emits flammable gas, category 2 (powder, uncoated)" As Aluminium [7429-90-5]
945614-06-2	"organic peroxide, type F (content >52% but <=100%)" As Dicumyl peroxide [80-43-3]
195161-85-4	"self-heating substances and mixtures, category 1; substance which in contact with water emits flammable gas, category 1 (dust or powder); substance which in contact with water emits flammable gas, category 3 (ash)" As Zinc [7440-66-6]
89324-33-4	"explosive, division 1.3" As 2-Amino-4,6-dinitrophenol, sodium salt [831-52-7]
UN0235	"explosive, division 1.3" As 2-Amino-4,6-dinitrophenol, sodium salt [831-52-7]
37228-31-2	"explosive, division 1.1 (dry or wetted with <25% water or Alcohol); explosive, division 1.1 (not modified, or plasticized with <18% plasticizing substance); explosive, division 1.3 (with >=25% Alcohol); flammable liquid, category 2 (solution, with <=12.6% Nitrogen and <=55% Nitrocellulose); flammable solid, category 1 (with <=12.6% Nitrogen and >=25% Alcohol); flammable solid, category 1 (with <=
119775-09-6	"flammable gas, category 1 (anhydrous); flammable liquid, category 1 (solution)" As Methylamine [74-89-5]
82850-40-6	"oxidising solid, category 3" As Sodium nitrate [7631-99-4]
12772-89-3	"oxidising solid, category 3" As Urea peroxide [124-43-6]
UN1454	"oxidising solid, category 3" As Calcium nitrate [10124-37-5]
298688-47-8	"flammable solid, category 1 (powder, coated); substance which in contact with water emits flammable gas, category 2 (powder, uncoated)" As Aluminium [7429-90-5]
UN1328	"flammable solid, category 2" As Hexamethylenetetramine [100-97-0]
15092-71-4	"flammable solid, category 2 (in pellet, turning or ribbon); self-heating substances and mixtures, category 1; substance which in contact with water emits flammable gas, category 2 (powder)" As Magnesium [7439-95-4]
104306-48-1	"flammable liquid, category 3" As Nitromethane [75-52-5]
199281-21-5	"self-heating substances and mixtures, category 1; substance which in contact with water emits flammable gas, category 1 (dust or powder); substance which in contact with water emits flammable gas, category 3 (ash)" As Zinc [7440-66-6]
13982-23-5	"self-heating substances and mixtures, category 1; substance which in contact with water emits flammable gas, category 1 (dust or powder); substance which in contact with water emits flammable gas, category 3 (ash)" As Zinc [7440-66-6]
24917-15-5	"substance which in contact with water emits flammable gas, category 1" As Sodium borohydride [16940-66-2]
UN1509	"oxidising solid, category 2" As Strontium peroxide [1314-18-7]
182260-46-4	"flammable solid, category 2; pyrophoric solid, category 1; substance which in contact with water emits flammable gas, category 1 (powder)" As Zirconium [7440-67-7]
UN1870	"substance which in contact with water emits flammable gas, category 1" As Potassium borohydride [13762-51-1]
1360537-36-5	"oxidising solid, category 3" As Urea peroxide [124-43-6]
16678-58-3	"oxidising solid, category 2" As Barium peroxide [1304-29-6]
218625-72-0	"oxidising liquid, category 1 (content >=60%); oxidising liquid, category 2 (content >=20% but <60%); oxidising liquid, category 3 (content >8% but <20%)" As Hydrogen peroxide [7722-84-1]
88386-25-8	"explosive, division 1.1 (dry or wetted with <25% water or Alcohol); explosive, division 1.1 (not modified, or plasticized with <18% plasticizing substance); explosive, division 1.3 (with >=25% Alcohol); flammable liquid, category 2 (solution, with <=12.6% Nitrogen and <=55% Nitrocellulose); flammable solid, category 1 (with <=12.6% Nitrogen and >=25% Alcohol); flammable solid, category 1 (with <=
UN1502	"oxidising solid, category 1" As Sodium perchlorate [7601-89-0]
39332-62-2	"flammable solid, category 1 (powder, coated); substance which in contact with water emits flammable gas, category 2 (powder, uncoated)" As Aluminium [7429-90-5]
353274-56-3	"explosive, division 1.1 (dry or wetted with <25% water or Alcohol); explosive, division 1.1 (not modified, or plasticized with <18% plasticizing substance); explosive, division 1.3 (with >=25% Alcohol); flammable liquid, category 2 (solution, with <=12.6% Nitrogen and <=55% Nitrocellulose); flammable solid, category 1 (with <=12.6% Nitrogen and >=25% Alcohol); flammable solid, category 1 (with <=
188626-79-1	"explosive, division 1.1 (dry or wetted with <25% water or Alcohol); explosive, division 1.1 (not modified, or plasticized with <18% plasticizing substance); explosive, division 1.3 (with >=25% Alcohol); flammable liquid, category 2 (solution, with <=12.6% Nitrogen and <=55% Nitrocellulose); flammable solid, category 1 (with <=12.6% Nitrogen and >=25% Alcohol); flammable solid, category 1 (with <=
UN0341	"explosive, division 1.1 (dry or wetted with <25% water or Alcohol); explosive, division 1.1 (not modified, or plasticized with <18% plasticizing substance); explosive, division 1.3 (with >=25% Alcohol); flammable liquid, category 2 (solution, with <=12.6% Nitrogen and <=55% Nitrocellulose); flammable solid, category 1 (with <=12.6% Nitrogen and >=25% Alcohol); flammable solid, category 1 (with <=
209969-79-9	"organic peroxide, type F (content >52% but <=100%)" As Dicumyl peroxide [80-43-3]
2923573-55-9	"flammable solid, category 1 (powder, coated); substance which in contact with water emits flammable gas, category 2 (powder, uncoated)" As Aluminium [7429-90-5]
14147-08-1	"flammable solid, category 2 (in pellet, turning or ribbon); self-heating substances and mixtures, category 1; substance which in contact with water emits flammable gas, category 2 (powder)" As Magnesium [7439-95-4]
UN1485	"oxidising solid, category 1; oxidising liquid, category 3 (solution)" As Potassium chlorate [3811-04-9]
55248-03-8	"oxidising solid, category 2" As Lithium peroxide [12031-80-0]
NA1350	"flammable solid, category 2" As Sulphur [7704-34-9]
50935-18-7	"explosive, division 1.1 (dry or wetted with <25% water or Alcohol); explosive, division 1.1 (not modified, or plasticized with <18% plasticizing substance); explosive, division 1.3 (with >=25% Alcohol); flammable liquid, category 2 (solution, with <=12.6% Nitrogen and <=55% Nitrocellulose); flammable solid, category 1 (with <=12.6% Nitrogen and >=25% Alcohol); flammable solid, category 1 (with <=
UN1350	"flammable solid, category 2" As Sulphur [7704-34-9]
13966-32-0	"substance which in contact with water emits flammable gas, category 1" As Sodium [7440-23-5]
82322-57-4	"organic peroxide, type F (content >52% but <=100%)" As Dicumyl peroxide [80-43-3]
292135-47-8	"oxidising solid, category 3" As Calcium nitrate [10124-37-5]
UN2725	"oxidising solid, category 2" As Nickel nitrate [13138-45-9]
2924823-56-1	"flammable solid, category 1 (powder, coated); substance which in contact with water emits flammable gas, category 2 (powder, uncoated)" As Aluminium [7429-90-5]
1391413-98-1	"flammable gas, category 1 (anhydrous); flammable liquid, category 1 (solution)" As Methylamine [74-89-5]
1374563-22-0	"flammable solid, category 1 (powder, coated); substance which in contact with water emits flammable gas, category 2 (powder, uncoated)" As Aluminium [7429-90-5]
UN1516	"oxidising solid, category 2" As Zinc peroxide [1314-22-3]
UN1486	"oxidising solid, category 3" As Potassium nitrate [7757-79-1]
UN1413	"substance which in contact with water emits flammable gas, category 1" As Lithium borohydride [16949-15-8]
143171-41-9	"oxidising liquid, category 1 (content >72%); oxidising liquid, category 1 (content 50-72%); oxidising liquid, category 2 (content <=50%)" As Perchloric acid [7601-90-3]
909342-54-7	"explosive, division 1.1 (dry or wetted with <25% water or Alcohol); explosive, division 1.1 (not modified, or plasticized with <18% plasticizing substance); explosive, division 1.3 (with >=25% Alcohol); flammable liquid, category 2 (solution, with <=12.6% Nitrogen and <=55% Nitrocellulose); flammable solid, category 1 (with <=12.6% Nitrogen and >=25% Alcohol); flammable solid, category 1 (with <=
89370-71-8	"organic peroxide, type F (content <=16%, with >=39% water, >=15% Acetic acid, <=24% Hydrogen peroxide, containing stabilizer); flammable liquid, category 3; organic peroxide, type D (content <=43%, with >=5% water, >=35% Acetic acid, <=6% Hydrogen peroxide, containing stabilizer)" As Peroxyacetic acid [79-21-0]
UN1428	"substance which in contact with water emits flammable gas, category 1" As Sodium [7440-23-5]
18256-98-9	"oxidising solid, category 2" As Lead nitrate [10099-74-8]
2923573-54-8	"flammable solid, category 1 (powder, coated); substance which in contact with water emits flammable gas, category 2 (powder, uncoated)" As Aluminium [7429-90-5]
12018-32-5	"oxidising solid, category 2" As Sodium dichromate [10588-01-9]
89488-60-8	"explosive, division 1.3" As Sodium 2,4-dinitrophenol [1011-73-0]
246180-99-4	"organic peroxide, type F (content >52% but <=100%)" As Dicumyl peroxide [80-43-3]
9046-47-3	"explosive, division 1.1 (dry or wetted with <25% water or Alcohol); explosive, division 1.1 (not modified, or plasticized with <18% plasticizing substance); explosive, division 1.3 (with >=25% Alcohol); flammable liquid, category 2 (solution, with <=12.6% Nitrogen and <=55% Nitrocellulose); flammable solid, category 1 (with <=12.6% Nitrogen and >=25% Alcohol); flammable solid, category 1 (with <=
67208-78-0	"flammable solid, category 2 (in pellet, turning or ribbon); self-heating substances and mixtures, category 1; substance which in contact with water emits flammable gas, category 2 (powder)" As Magnesium [7439-95-4]
UN1426	"substance which in contact with water emits flammable gas, category 1" As Sodium borohydride [16940-66-2]
71629-74-8	"explosive, division 1.1 (dry or wetted with <15% water); present (solution)" As Dinitrophenol [25550-58-7]
91773-48-7	"flammable solid, category 2" As Hexamethylenetetramine [100-97-0]
57035-13-9	"flammable solid, category 2" As Sulphur [7704-34-9]
199281-20-4	"flammable solid, category 2 (in pellet, turning or ribbon); self-heating substances and mixtures, category 1; substance which in contact with water emits flammable gas, category 2 (powder)" As Magnesium [7439-95-4]
298688-48-9	"flammable solid, category 2 (in pellet, turning or ribbon); self-heating substances and mixtures, category 1; substance which in contact with water emits flammable gas, category 2 (powder)" As Magnesium [7439-95-4]
2826961-24-2	"flammable solid, category 1 (powder, coated); substance which in contact with water emits flammable gas, category 2 (powder, uncoated)" As Aluminium [7429-90-5]
2247261-17-0	"flammable solid, category 1 (powder, coated); substance which in contact with water emits flammable gas, category 2 (powder, uncoated)" As Aluminium [7429-90-5]
141631-75-6	"flammable solid, category 2; pyrophoric solid, category 1; substance which in contact with water emits flammable gas, category 1 (powder)" As Zirconium [7440-67-7]
UN1439	"oxidising solid, category 2" As Ammonium dichromate [7789-09-5]
351903-26-9	"substance which in contact with water emits flammable gas, category 1" As Sodium [7440-23-5]
802862-59-5	"oxidising liquid, category 3" As Nitric acid [7697-37-2]
8012-12-2	"oxidising solid, category 2" As Silver nitrate [7761-88-8]
UN2547	"oxidising solid, category 1" As Sodium superoxide [12034-12-7]
14378-22-4	"substance which in contact with water emits flammable gas, category 1" As Potassium [7440-09-7]
1391351-00-0	"oxidising solid, category 2" As Sodium dichromate [10588-01-9]
12673-82-4	"flammable solid, category 2" As Sulphur [7704-34-9]
8007-30-5	"oxidising liquid, category 1 (content >=60%); oxidising liquid, category 2 (content >=20% but <60%); oxidising liquid, category 3 (content >8% but <20%)" As Hydrogen peroxide [7722-84-1]
UN1446	"oxidising solid, category 2" As Barium nitrate [10022-31-8]
UN1932	"flammable solid, category 2; pyrophoric solid, category 1; substance which in contact with water emits flammable gas, category 1 (powder)" As Zirconium [7440-67-7]
UN1349	"explosive, division 1.3" As 2-Amino-4,6-dinitrophenol, sodium salt [831-52-7]
38869-74-8	"oxidising solid, category 1; oxidising liquid, category 3 (solution)" As Sodium chlorate [7775-09-9]
139339-89-2	"oxidising liquid, category 1 (content >72%); oxidising liquid, category 1 (content 50-72%); oxidising liquid, category 2 (content <=50%)" As Perchloric acid [7601-90-3]
UN0076	"explosive, division 1.1 (dry or wetted with <15% water); present (solution)" As Dinitrophenol [25550-58-7]
6609-93-4	"oxidising solid, category 3" As Guanidine nitrate [506-93-4]
577-71-9	"explosive, division 1.1 (dry or wetted with <15% water); present (solution)" As Dinitrophenol [25550-58-7]
13777-04-3	"explosive, division 1.1; oxidising solid, category 1" As Ammonium perchlorate [7790-98-9]
1088355-13-8	"oxidising solid, category 2" As Sodium dichromate [10588-01-9]
UN1507	"oxidising solid, category 3" As Strontium nitrate [10042-76-9]
222532-79-8	"explosive, division 1.1; oxidising solid, category 1" As Ammonium perchlorate [7790-98-9]
14216-75-2	"oxidising solid, category 2" As Nickel nitrate [13138-45-9]
UN2031	"oxidising liquid, category 3" As Nitric acid [7697-37-2]
14124-98-2	"oxidising solid, category 2" As Lithium perchlorate [7791-03-9]
UN1261	"flammable liquid, category 3" As Nitromethane [75-52-5]
1799386-26-7	"flammable solid, category 1 (powder, coated); substance which in contact with water emits flammable gas, category 2 (powder, uncoated)" As Aluminium [7429-90-5]
22842-96-2	"oxidising solid, category 2" As Zinc nitrate [7779-88-6]
UN1489	"oxidising solid, category 1" As Potassium perchlorate [7778-74-7]
95998-58-6	"oxidising liquid, category 1 (content >72%); oxidising liquid, category 1 (content 50-72%); oxidising liquid, category 2 (content <=50%)" As Perchloric acid [7601-90-3]
UN2032	"oxidising liquid, category 3" As Nitric acid [7697-37-2]
102278-63-7	"oxidising liquid, category 1 (content >72%); oxidising liquid, category 1 (content 50-72%); oxidising liquid, category 2 (content <=50%)" As Perchloric acid [7601-90-3]
13453-78-6	"oxidising solid, category 2" As Lithium perchlorate [7791-03-9]
1621997-91-8	"flammable solid, category 1 (powder, coated); substance which in contact with water emits flammable gas, category 2 (powder, uncoated)" As Aluminium [7429-90-5]
12049-69-3	"oxidising solid, category 2" As Calcium peroxide [1305-79-9]
UN0340	"explosive, division 1.1 (dry or wetted with <25% water or Alcohol); explosive, division 1.1 (not modified, or plasticized with <18% plasticizing substance); explosive, division 1.3 (with >=25% Alcohol); flammable liquid, category 2 (solution, with <=12.6% Nitrogen and <=55% Nitrocellulose); flammable solid, category 1 (with <=12.6% Nitrogen and >=25% Alcohol); flammable solid, category 1 (with <=
1018900-84-9	"oxidising solid, category 2" As Sodium dichromate [10588-01-9]
13446-18-9	"oxidising solid, category 3" As Magnesium nitrate [10377-60-3]
1303-73-7	"substance which in contact with water emits flammable gas, category 1" As Lithium borohydride [16949-15-8]
56449-52-6	"flammable solid, category 2" As Sulphur [7704-34-9]
UN1451	"oxidising solid, category 3" As Caesium nitrate [7789-18-6]
