1	1344-45-2
1	21908-53-2
1	8028-34-0
10	1460-02-2
11	115245-06-2
11	115245-07-3
11	115245-08-4
11	115245-09-5
11	115245-10-8
11	13029-09-9
11	13654-09-6
11	144978-86-9
11	144978-89-2
11	144978-90-5
11	16372-96-6
11	16400-50-3
11	16400-51-4
11	245657-57-2
11	27479-65-8
11	27753-52-2
11	27858-07-7
11	35194-78-6
11	36355-01-8
11	38421-62-4
11	40088-45-7
11	475200-12-5
11	49602-90-6
11	49602-91-7
11	507241-82-9
11	51202-79-0
11	53592-10-2
11	56307-79-0
11	57186-90-0
11	57422-77-2
11	59080-32-9
11	59080-33-0
11	59080-34-1
11	59080-35-2
11	59080-36-3
11	59080-37-4
11	59080-38-5
11	59080-39-6
11	59080-40-9
11	59536-65-1
11	59589-92-3
11	60044-24-8
11	60044-25-9
11	60108-72-7
11	64258-02-2
11	64258-03-3
11	6430-90-6
11	66115-57-9
11	6683-35-8
11	67774-32-7
11	67888-96-4
11	67888-97-5
11	72416-87-6
11	73141-48-7
11	74114-77-5
11	77102-82-0
11	77910-04-4
11	80274-92-6
11	80407-70-1
11	81397-99-1
11	81902-33-2
11	84303-45-7
11	84303-46-8
11	855255-46-8
11	855255-46-8
11	855255-51-5
11	855255-51-5
11	855255-52-6
11	855255-52-6
11	86029-64-3
11	88700-05-4
11	915039-12-2
11	92-86-4
11	942505-32-0
11	942505-33-1
11	942505-34-2
11	942505-35-3
11	942505-36-4
11	945669-03-4
11	955955-53-0
11	958802-46-5
11	96551-70-1
11	97038-95-4
11	97038-96-5
11	97038-97-6
11	97038-98-7
11	97038-99-8
11	97063-75-7
11	RR-00086-2
11	RR-167525-8
12	57912-86-4
12	71911-41-6
12	84304-87-0
12	RR-188286-6
13	1010-74-8
13	861642-00-4
14	2511-28-6
14	2668-47-5
15	24157-79-7
15	24157-81-1
15	24192-58-3
15	27351-96-8
15	38640-62-9
15	40458-98-8
15	51113-41-8
15	57122-16-4
15	94133-79-6
15	94133-80-9
15	94133-81-0
16	35860-37-8
18	102257-29-4
18	106085-69-2
18	114625-87-5
18	1399293-74-3
18	153613-74-2
18	188025-33-4
18	189456-66-4
18	3864-99-1
18	60712-40-5
18	796971-90-9
2	81-15-2
2	UN2956
20	13049-35-9
20	13049-36-0
20	13049-37-1
20	13049-38-2
20	13049-39-3
20	13049-40-6
20	28575-17-9
21	10470-01-6
21	1087-02-1
21	1973-15-5
21	20273-27-2
21	27985-87-1
21	35860-22-1
21	3842-58-8
21	61788-32-7
22	115643-65-7
22	128753-30-0
22	128753-32-2
22	142615-38-1
22	26898-17-9
22	29589-57-9
22	4422-94-0
22	51176-98-8
22	53585-53-8
22	56310-11-3
22	94871-33-7
23	152463-74-6
23	42343-17-9
23	76804-33-6
24	110279-33-9
24	4979-32-2
25	122245-62-9
25	142513-61-9
25	153613-76-4
25	188025-37-8
25	189456-67-5
25	36437-37-3
26	52184-14-2
27	306-98-9
28	118-82-1
29	307-55-1
3	13338-87-9
3	140940-26-7
3	21367-43-1
3	2765-29-9
3	4736-48-5
3	4904-61-4
3	53859-78-2
3	676-22-2
3	706-31-0
3	UN2518
30	72629-94-8
31	376-06-7
32	141074-63-7
33	67905-19-5
34	1201928-72-4
34	156930-32-4
34	335-57-9
35	1201928-71-3
35	156930-33-5
35	307-34-6
36	11072-16-5
36	12627-87-1
36	335-36-4
36	40464-54-8
36	646-85-5
37	17540-75-9
38	12226-73-2
38	14233-37-5
38	88651-81-4
38	89073-26-7
39	161075-02-1
4	294-62-2
4	46133-53-3
40	104986-37-0
40	117563-66-3
40	1257661-59-8
40	556-67-2
40	83874-62-8
41	540-97-6
6	12701-77-8
6	129510-85-6
6	25061-02-3
6	62534-34-3
6	6731-36-8
6	849676-64-8
6	86857-22-9
7	595-90-4
8	36065-30-2
9	3792-59-4
