16-1-2	14414-68-7
16-1-2	21136-70-9
16-1-2	36341-27-2
16-1-2	38668-12-1
16-1-2	41195-21-5
16-1-2	41766-73-8
16-1-2	46310-07-0
16-1-2	531-85-1
16-1-2	531-86-2
16-1-2	56481-94-8
16-1-2	67632-50-2
16-1-2	92-87-5
16-1-2	RR-02087-1
16-1-2	UN1885
16-1-3	13164-93-7
16-1-3	16071-86-6
16-1-3	1937-37-7
16-1-3	2113-61-3
16-1-3	2429-73-4
16-1-3	2429-79-0
16-1-3	2429-81-4
16-1-3	2429-82-5
16-1-3	2429-83-6
16-1-3	2429-84-7
16-1-3	2602-46-2
16-1-3	27336-24-9
16-1-3	2893-80-3
16-1-3	3476-90-2
16-1-3	3530-19-6
16-1-3	3567-65-5
16-1-3	3626-28-6
16-1-3	3811-71-0
16-1-3	4335-09-5
16-1-3	5422-17-3
16-1-3	6360-54-9
16-1-3	6426-67-1
16-1-3	70146-07-5
16-1-3	74220-10-3
16-1-3	8014-91-3
16-1-3	92-67-1
16-1-3	RR-02085-9
16-1-5	92-93-3
16-1-5	RR-04524-9
16-1-6	542-88-1
16-1-6	UN2249
16-1-7	135-50-2
16-1-7	1743-01-7
16-1-7	18589-26-9
16-1-7	27931-06-2
16-1-7	41016-61-9
16-1-7	51761-16-1
16-1-7	52085-24-2
16-1-7	553-00-4
16-1-7	58306-86-8
16-1-7	612-52-2
16-1-7	68540-41-0
16-1-7	70714-69-1
16-1-7	79873-35-1
16-1-7	79873-40-8
16-1-7	842-17-1
16-1-7	91-59-8
16-1-7	RR-02094-0
16-1-7	UN1650
